"name","converted_modelid"
Siren,"50"
Nekros_Hound,"108"
Hypnos_Eft,"69"
Indoor_aern_war,"94"
Indoor_aern_mnk,"87"
Indoor_aern_whm,"97"
Indoor_aern_blm,"93"
Indoor_aern_rdm,"95"
Indoor_aern_thf,"93"
Indoor_aern_pld,"95"
Indoor_aern_drk,"95"
Indoor_aern_bst,"94"
Indoor_aern_brd,"93"
Indoor_aern_rng,"94"
Indoor_aern_sam,"96"
Indoor_aern_nin,"87"
Indoor_aern_drg,"96"
Indoor_aern_smn,"97"
Ulaern_war,"89"
Ulaern_mnk,"87"
Ulaern_whm,"92"
Ulaern_blm,"88"
Ulaern_rdm,"90"
Ulaern_thf,"88"
Ulaern_pld,"90"
Ulaern_drk,"90"
Ulaern_bst,"89"
Ulaern_brd,"88"
Ulaern_rng,"89"
Ulaern_sam,"91"
Ulaern_nin,"87"
Ulaern_drg,"91"
Ulaern_smn,"92"
Omaern_war,"89"
Omaern_mnk,"87"
Omaern_whm,"92"
Omaern_blm,"88"
Omaern_rdm,"90"
Omaern_thf,"88"
Omaern_pld,"90"
Omaern_drk,"90"
Omaern_bst,"89"
Omaern_brd,"88"
Omaern_rng,"89"
Omaern_sam,"91"
Omaern_nin,"87"
Omaern_drg,"91"
Omaern_smn,"92"
Ilaern_war,"89"
Ilaern_mnk,"87"
Ilaern_whm,"92"
Ilaern_blm,"88"
Ilaern_rdm,"90"
Ilaern_thf,"88"
Ilaern_pld,"90"
Ilaern_drk,"90"
Ilaern_bst,"89"
Ilaern_brd,"88"
Ilaern_rng,"89"
Ilaern_sam,"91"
Ilaern_nin,"87"
Ilaern_drg,"91"
Ilaern_smn,"92"
Ancient_Quadav_past,"69"
Platinum_Quadav_BS,"148"
Platinum_Quadav_CZKS,"148"
Young_Quadav_past,"68"
Greater_Quadav_past,"73"
Onyx_Quadav_past,"155"
Veteran_Quadav_past,"78"
Brass_Quadav_past,"73"
Copper_Quadav_past,"146"
Old_Quadav_past,"68"
Bronze_Quadav_past,"78"
Garnet_Quadav_past,"159"
Elder_Quadav_past,"69"
Iron_Quadav_CZBS,"79"
Iron_Quadav_BS,"79"
Steel_Quadav_BS,"81"
Steel_Quadav_CZKS,"81"
Mythril_Quadav_past,"74"
Gold_Quadav_CZBS,"147"
Nickel_Quadav_past,"79"
Vajra_Quadav_CZBS,"159"
Magnes_Quadav_BS,"157"
Magnes_Quadav_CZBS,"157"
Star_Ruby_Quadav_CZBS,"158"
Baetyl_Quadav_CZKS,"31"
Chatoyant_Quadav_CZKS,"30"
Yagudo_Acolyte_past,"71"
Yagudo_Initiate_past,"34"
Yagudo_Scribe_past,"77"
Yagudo_Mendicant_past,"84"
Yagudo_Piper_past,"81"
Yagudo_Abbot_outdoor_S,"94"
Orcish_Fodder_past,"244"
Orcish_Mesmerizer_past,"116"
Orcish_Neckchopper_past,"253"
Orcish_Stonechucker_past,"3"
Orcish_Beastrider_LM,"118"
Orcish_Nightraider_LM,"107"
Orcish_Brawler_LM,"120"
Orcish_Brawler_past,"0"
Orcish_Impaler_LM,"124"
Orcish_Bowshooter_past,"4"
Orcish_Bowshooter_CZBS,"4"
Orcish_Bowshooter_LM,"107"
Orcish_Bowshooter_MC,"111"
Orcish_Footsoldier_LM,"104"
Orcish_Footsoldier_MC,"115"
Orcish_Footsoldier_past,"245"
Orcish_Gladiator_MC,"121"
Orcish_Gladiator_past,"1"
Orcish_Trooper_MC,"123"
Orcish_Trooper_past,"250"
Orcish_Veteran_CZBS,"245"
Orcish_Zerker_past,"254"
Orcish_Farkiller_CZKS,"5"
Orcish_Dreadnought_CZKS,"246"
Orcish_Champion_past,"1"
Orcish_Champion_CZBS,"1"
Orcish_Protector_past,"251"
Orcish_Protector_CZBS,"251"
Orcish_Augur_CZBS,"125"
Orcish_Dragonbrander_CZB,"124"
Orcish_Warlord_CZBS,"254"
Orcish_Cupholder_CZKS,"2"
Orcish_Imperial_Guard_CZ,"252"
Orcish_Prophetess_CZKS,"25"
Orcish_Strategist_CZKS,"255"
Orcish_Wyrmbrander_CZKS,"24"
Maneating_Hornet_past,"16"
Death_Wasp_past,"16"
Goblins_Bee_jungle,"17"
Goblins_Bee_past,"16"
Death_Jacket_CN_RFS,"16"
Death_Jacket_FKNS,"17"
Death_Jacket_jungle,"17"
Wespe_CNS,"16"
Stag_Beetle_past,"152"
Diving_Beetle_past,"152"
Cthonic_Chapuli_MG,"241"
Chigoe_past,"183"
Carnivorous_Crawler_MS,"140"
Crypterpillar,"140"
Berry_Grub_past,"140"
Worker_Crawler_CN,"140"
Eschan_Crawler,"140"
Knight_Crawler_CN,"140"
Processionaire_past,"140"
Carmine_Eruca_NI,"150"
Nightmare_Crawler_HI,"140"
Nightmare_Diremite_HI,"73"
Sprightly_Acuex,"10"
Hawker_past,"192"
Dancing_Jewel,"192"
Dragonfly_MMS_FKNS,"192"
Dragonfly_VIS_RFS,"192"
Nightmare_Fly_HI,"193"
Draftdance_Fluturini,"236"
Nightmare_Scorpion_HI,"28"
Doom_Scorpion_past,"195"
Mushussu_CN,"28"
Cutlass_Scorpion_DR,"28"
Antares_GT,"28"
Rapier_Scorpion,"28"
Huge_Spider_past,"54"
Spinner_NI,"56"
Moldmouth_Attercop,"56"
Bound_Twitherym,"232"
Drusy_Twitherym,"232"
Puktrap_NI,"65"
Nightmare_Flytrap_HI,"65"
Fly_Agaric_OC,"120"
Olid_Funguar,"120"
Shrieker_OC,"120"
Nightmare_Funguar_HI,"120"
Nightmare_Goobbue_HI,"40"
Nightmare_Mandragora_HI,"44"
Ameretat_NI,"126"
Demonic_Rose_past,"124"
Dwende,"124"
Swagger_Spruce,"136"
Stalking_Sapling_past,"136"
Treant_Sapling_AS_CM,"136"
Treant_Sapling_past,"136"
Wandering_Sapling,"136"
Witch_Hazel_past,"136"
Walking_Tree_past,"132"
Nightmare_Treant_HI,"132"
Bigclaw_noaggro,"100"
Clipper_past,"100"
Nightmare_Crab_HI,"100"
Nipper_M,"101"
Rancidclaw_Crab,"100"
Soot_Crab,"100"
Plunderer_Crab,"100"
Trimmer,"100"
Robber_Crab_SSG,"100"
Viseclaw,"100"
Wootzshell_fished,"100"
Craklaw_SG,"251"
Cunning_Craklaw,"251"
Surly_Craklaw,"251"
Apex_Craklaw,"251"
Stygian_Pugil_past,"92"
Nightmare_Kraken_HI,"97"
Poroggo_Excavator,"190"
Flume_Toad,"191"
Wetscale_Toad,"106"
Nightmare_Uragnite_HI,"81"
Pestiferous_Acuex,"10"
Stonesoftener_Acuex,"10"
Coagulum_Acuex,"10"
Tortured_Diremite,"73"
Peevish_Acuex,"10"
Blubber_Eyes_PX,"128"
Gazer_PX,"128"
Hecteyes_AC,"128"
Million_Eyes_PX,"128"
Mindgazer_SSG,"128"
Locus_Thousand_Eyes,"128"
Thousand_Eyes_NI,"128"
Bloodsucker_BO,"20"
Bloodsucker_TC,"20"
Bilis_Leech,"20"
Bouncing_Ball_NI,"21"
Goblins_Leech_SoZT,"21"
Couloir_Leech,"20"
Veindigger_Leech,"20"
Poison_Leech_past,"20"
Bleeder_Leech,"20"
Royal_Leech_past,"20"
Thread_Leech_OC,"20"
Spool_Leech,"20"
Liquidbone_Leech,"20"
Eschan_Obdella,"142"
Fleshrending_Obdella,"142"
Jelly_MS_OC,"36"
Mousse_DoR_PMS,"36"
Mousse_NI,"36"
Panna_Cotta,"36"
Oil_Slick_RP,"36"
Fuligo,"36"
Cave_Worm_DoR,"169"
Witchetty_Grub,"168"
Rockmill,"168"
Kuftal_Delver,"168"
Midnight_Worm,"170"
Rock_Eater_past,"168"
Burrower_Worm,"168"
Metalcruncher_Worm,"170"
Ding_Bats_ERS,"4"
Ding_Bats_NGS,"7"
Funnel_Bats_GC,"4"
Fortalice_Bats,"4"
Deviling_Bats,"4"
Incubus_Bats_UDT,"4"
Incubus_Bats_GCS,"4"
Fetor_Bats,"4"
Midnight_Wings_RFS,"7"
Midnight_Wings_SCS,"4"
Nightmare_Bats_NM_SSG,"4"
Nightmare_Gaylas_HI,"4"
Night_Bats_PMS,"7"
Night_Bats_MMS,"4"
Seeker_Bats_LDT,"4"
Chaser_Bats,"4"
Stink_Bats_OHR,"4"
Wingrats_GC,"4"
Wingrats_past,"7"
Hemorraghic_Bats,"4"
Depthdiver_Bats,"4"
Balas_Bats,"7"
Drearyeyed_Bat,"7"
Ba_past,"188"
Eschan_Vulture,"189"
Jubjub_past,"189"
Nightmare_Raven_HI,"189"
Colibri_past,"181"
Ancient_Bat_LDT,"0"
Warren_Bat,"0"
Black_Bat_past,"0"
Camazotz_FY,"0"
Cheiroptera_FG,"0"
Combat_MoS,"0"
Dire_Bat_UDT_TC_SSG,"0"
Dire_Bat_past,"0"
Desmodus,"0"
Bilesucker,"0"
Locus_Dire_Bat,"0"
Covin_Bat,"0"
Thorn_Bat,"0"
Donjon_Bat,"0"
Fledermaus_past,"1"
Esurient_Bat,"0"
Moon_Bat_SCS,"0"
Moon_Bat_RFS,"1"
Mouse_Bat_past,"0"
Colliery_Bat,"0"
Nightmare_Stirge_HI,"0"
Purgatory_Bat_H,"0"
Vampire_Bat_PA,"0"
Vampire_Bat_past,"1"
Balayang,"0"
Blind_Bat,"0"
Grimfang_Bat,"0"
Draftrider_Bat,"0"
Soundsplitter_Bat,"0"
Nesting_Hippogryph,"85"
Nightmare_Hippogryph_HI,"85"
Nightmare_Roc_HI,"80"
Eschan_Corse,"83"
Jnun_CM,"65"
Tainted_Flesh_GC,"64"
Tainted_Flesh_NI,"64"
Hydra_Bard_HI,"46"
Hydra_Beastmaster_HI,"45"
Hydra_Black_Mage_HI,"3"
Hydra_Dark_Knight_HI,"44"
Hydra_Dragoon_HI,"50"
Hydra_Monk_HI,"1"
Hydra_Ninja_HI,"49"
Hydra_Paladin_HI,"43"
Hydra_Ranger_HI,"47"
Hydra_Red_Mage_HI,"41"
Hydra_Samurai_HI,"48"
Hydra_Summoner_HI,"51"
Hydra_Thief_HI,"42"
Hydra_Warrior_HI,"0"
Hydra_White_Mage_HI,"2"
Mamool_Ja_Executioner_ni,"83"
Banshee_GM,"112"
Blood_Soul_past,"112"
Bogy_LDT,"112"
Evil_Spirit_RFS,"112"
Evil_Spirit_MDT,"112"
Haunt_SSR,"112"
Haunt_EN,"112"
Nachtmahr,"112"
Phasma_UDT,"112"
Revenant_NGS_EN_GC,"112"
Utukku_EN_FY,"112"
Wekufe,"112"
Bhoot_NI,"113"
Fomor_Bard_LM,"15"
Fomor_Bard_WW_BT,"80"
Fomor_Beastmaster_LM,"19"
Fomor_Beastmaster_WW_BT,"81"
Fomor_Black_Mage_LM,"7"
Fomor_Dark_Knight_LM,"11"
Fomor_Dragoon_LM,"248"
Fomor_Monk_LM,"5"
Fomor_Paladin_LM,"17"
Fomor_Paladin_WW_BT,"79"
Fomor_Red_Mage_LM,"9"
Garm_BO,"108"
Dabilla,"108"
Mauthe_Doog_GM,"108"
Scavenging_Hound_past,"108"
Skinnymalinks,"60"
Hellbound_Warrior,"60"
Accursed_Soldier,"60"
Doom_Mage_SSR,"52"
Drowned_Bones,"52"
Skinnymajinx,"52"
Hellbound_Warlock,"52"
Accursed_Sorcerer,"52"
Boribaba,"58"
Doom_Mage_TC,"52"
Doom_Soldier_TC,"60"
Sodden_Bones,"60"
Babaulas,"152"
Enchanted_Bones_war,"60"
Fallen_Evacuee_war,"60"
Fallen_Knight_EN,"60"
Enchanted_Bones_blm_NGS,"52"
Fallen_Officer_war,"60"
Fallen_Soldier_war,"60"
Ghast_war,"60"
Ghast_blm_GM,"52"
Ghoul_war_GM_MoS,"60"
Ghoul_blm_GM,"52"
Eschan_Warrior,"60"
Guard_Skeleton_war,"60"
Guard_Skeleton_blm_SSR,"52"
Guard_Skeleton_war_SSR,"60"
Lich_ENS,"52"
Lost_Soul_war,"60"
Lost_Soul_war_ENS,"60"
Lost_Soul_blm_EN,"52"
Lost_Soul_war_EN,"60"
Magicked_Bones_blm,"52"
Nachzehrer_blm,"52"
Scythe_Victim_blm,"123"
Skeleton_Warrior_GM,"60"
Snow_Wight_blm,"52"
Thawed_Bones_blm,"52"
Wendigo_blm_MoS,"52"
Eschan_Sorcerer,"52"
Wight_blm,"52"
Wight_war_past,"60"
Wight_war_GM,"60"
Wight_blm_RFS,"52"
Zombie_blm,"52"
Reserve_Draugar_CM_blm,"230"
Reserve_Draugar_CM_thf,"215"
Distraught_Draugar,"222"
Deserter_Draugar_drk,"222"
Deserter_Draugar_drg,"215"
Deserter_Draugar_blm,"230"
Varkolak,"53"
Wurdalak,"53"
Bashe,"72"
Balloon_OHR,"24"
Bifrons_DoR,"24"
Explosure_past,"24"
Friars_Lantern_grow,"26"
Kaboom,"24"
Puroboros_EN_GC,"24"
Spunkie_GM,"24"
Eschan_Weapon,"195"
Killing_Weapon_NI,"195"
Nightmare_Weapon_HI,"195"
Ominous_Weapon_NI,"195"
Aura_Sculpture,"176"
Clockwork_Pod_GC,"156"
Droma_GC,"156"
Sentient_Carafe,"156"
Magic_Flagon_NI,"156"
Magic_Pot_UDT,"156"
Hefty_Marolith,"148"
Nightmare_Snoll_HI,"22"
Powdery_Snoll,"22"
Puk_M,"208"
Sea_Puk_M,"208"
Hovering_Oculus,"8"
Doom_Lens_CZBS,"9"
Shadoweye,"9"
Deathwreaker_Demon,"172"
Woebringer_Demon,"173"
Foredoomer_Demon,"171"
Dread_Demon_CZB,"238"
Gore_Demon_CZB,"235"
Judicator_Demon_CZB,"240"
Kindred_Bard_HI,"244"
Kindred_Beastmaster_HI,"235"
Kindred_Black_Mage_UR,"231"
Kindred_Black_Mage_HI,"243"
Kindred_Dark_Knight_UR,"229"
Kindred_Dark_Knight_HI,"186"
Kindred_Dragoon_HI,"230"
Kindred_Monk_HI,"235"
Kindred_Ninja_HI,"186"
Kindred_Paladin_HI,"230"
Kindred_Ranger_HI,"235"
Kindred_Red_Mage_HI,"244"
Kindred_Samurai_HI,"186"
Kindred_Summoner_UR,"232"
Kindred_Summoner_HI,"243"
Kindred_Thief_HI,"230"
Kindred_Warrior_UR,"228"
Kindred_Warrior_HI,"235"
Kindred_White_Mage_HI,"244"
Stygian_Demon_CZB,"243"
Gnarled_Gargouille,"177"
Heraldic_Imp_CM,"190"
Seneschal_Imp_BS,"188"
Stegotaur_S,"79"
Titanotaur,"80"
Kamlanaut_Apoc_Nigh,"29"
Ealdnarche_Apoc_Nigh,"11"
Atori-Tutori_qm,"2"
Craver_PV,"110"
Gorger_PV,"107"
Memory_Receptacle_PD,"79"
Memory_Receptacle_PM,"80"
Memory_Receptacle_PV,"81"
Seether_PV,"97"
Thinker_PV,"103"
Stray_PV,"83"
Wanderer_PV,"86"
Weeper_PV,"88"
Fortification_F641,"44"
Goblin_Lurcher,"228"
Goblin_Tanner,"234"
Goblin_Trailblazer,"230"
Goblin_Hoodoo,"251"
Goblin_Digger_far,"228"
Goblin_Digger_jungle,"250"
Goblin_Bladesmith,"235"
Goblin_Freelance_past,"190"
Goblin_Artificer,"241"
Goblin_Metallurgist,"235"
Goblin_Healer,"232"
Goblin_Bushwhacker,"230"
Goblin_Brigand,"228"
Goblin_Flesher,"239"
Goblin_Chaser,"231"
Goblin_Robber_SoZ,"228"
Goblin_Conjurer,"238"
Goblin_Headsman,"239"
Lamia_Necromancer_CM,"118"
Lamia_Palace_Guard_cor,"120"
Lamia_Toxophilite_CM,"113"
Mamool_Ja_Trainee_bst,"73"
Mamool_Ja_Trainee_blu,"71"
Jagidbod_of_Clan_Reaper,"246"
Three-eyed_Prozpuz_D,"114"
Orcish_Firebelcher_past,"172"
BiGho_Headtaker_past,"76"
DeVyu_Headhunter_past,"81"
NoMho_Crimsonarmor_past,"30"
ZaDha_Adamantking_QD,"14"
Troll_Artilleryman_MZ,"173"
Troll_Cuirasser_MZ,"149"
Troll_Grenadier_MZ,"174"
Zhuu_Buxu_the_Silent_COS,"33"
Air_Elemental_A,"10"
Dark_Elemental_A,"15"
Earth_Elemental_A,"11"
Fire_Elemental_A,"8"
Ice_Elemental_A,"9"
Light_Elemental_A,"14"
Water_Elemental_A,"12"
Thunder_Elemental_A,"13"
Irascible_Baelfyr,"101"
Bergschrund_Gefyrst,"103"
Touched_Gefyrst,"103"
Shivering_Heartwing,"15"
Shadowshiver_Umbril,"5"
Fetid_Umbril,"5"
Choleric_Umbril,"5"
Calcined_Umbril,"5"
Bloodmoon_Umbril,"5"
Murkmoan_Umbril,"5"
Schorl_Umbril,"5"
Veld_Clionid_HI,"76"
Gigadaphnia_HI,"77"
Knotted_Root_SG_MG,"234"
Knotted_Root_CC,"234"
Knotted_Root_DG_WG,"234"
Zvahl_Fortalice,"16"
Qiqirn_Mine_AUR,"255"
Spinescent_Protuberance,"244"
Paralyzing_Tube_BS,"0"
Silencing_Tube_BS,"0"
Binding_Tube_BS,"0"
Sword_Sorcerer_Solisoq,"170"
Assault_Draugar_thf,"215"
Labyrinth_Lizard_CN,"72"
Assault_Draugar_drk,"222"
Orobon_AR,"193"
Garbage_Gel,"36"
Voidwrought,"88"
Incensed_Pineapple,"26"
Neith,"74"
Neiths_Bobbin,"54"
Azure-toothed_Clawberry,"173"
Clawberrys_Elemental,"12"
Clawberrys_Avatar,"23"
Vuu_Puqu_the_Beguiler_S,"81"
Kaiser_Behemoth_A,"148"
Tiffenotte,"238"
Yagudo_Parivir,"28"
Giganotaur,"79"
Kindred_Incantor,"231"
Blurry_Eye,"8"
Vermillion_Fishfly,"193"
Tsui-Goab,"47"
Bloodswiller_Fly,"192"
Tiyanak,"1"
Volatile_Cluster,"34"
Diaboloss_Vestige,"121"
Kubool_Jas_Mhuufya,"184"
Vigilant_Kubool_Ja,"73"
Thuban,"4"
Qutrub_blm,"198"
Lamia_Idolater_blm,"198"
Seneschal_Imp_AR,"190"
Fahrafahr_the_Bloodied,"248"
Elders_Imp,"190"
Grand_Grenade,"26"
Sarama,"1"
Venomfang,"61"
Yalungur,"185"
Predatory_Colibri,"184"
Vidmapire,"53"
Shedu,"13"
One-eyed_Gwajboj_S,"27"
Voirloup,"241"
Steelbiter_Gudrud_S,"24"
Gloop_fished,"36"
Oil_Spill_fished,"36"
Land_Pugil_fished,"92"
Clipper_fished,"100"
Giant_Pugil_fished,"92"
Suhur_Mas_fished,"92"
Stygian_Pugil_fished,"92"
Pug_Pugil_fished,"92"
Bloodsucker_fished,"20"
Land_Crab_fished,"100"
River_Crab_fished,"100"
Pugil_fished,"92"
Thickshell_fished,"100"
Beach_Pugil_fished,"92"
Razorjaw_Pugil_fished,"92"
Rock_Crab_fished,"100"
Devil_Manta_fished,"96"
Makara_fished,"92"
Shoal_Pugil,"92"
Scavenger_Crab_fished,"100"
Bouncing_Ball_fished,"20"
Demonic_Pugil_fished,"92"
Mousse_fished,"36"
Acid_Grease_fished,"36"
Wadi_Leech_fished,"20"
Rancid_Ooze_fished,"36"
Poison_Leech_fished,"20"
Ooze_fished,"36"
Sea_Pugil_fished,"92"
Sea_Monk_fished,"96"
Oryx,"178"
Maju,"225"
Neak,"124"
Schah,"95"
Schahs_Mantri,"94"
Schahs_Ratha,"163"
Schahs_Gaja,"165"
Schahs_Ashva,"162"
Schahs_Bhata,"164"
Locus_Cutlass_Scorpion,"28"
Madfly,"192"
Rank_Eft,"69"
Praying_Chapuli,"241"
Gelatinous_Clot,"38"
Plodding_Funguar,"201"
Obstinate_Clot,"38"
Talus_Tarichuk,"70"
Orcfeltrap,"65"
Intuila,"69"
Isarukitsck,"23"
Little_Wingman,"187"
Camahueto,"77"
Fjalar,"22"
Bloody_Skull,"49"
Muut,"84"
Yal-un_Eke,"34"
Sengann,"244"
Menechme,"30"
Ushumgal,"224"
Cetus,"113"
Erle,"16"
Maat_campaign,"250"
War_Lynx_campaign,"198"
Hemodrosophila,"220"
Ironhorn_Baldurno,"88"
Otherworldly_Rimester,"112"
Emperor_Arthro,"101"
Septic_Boil,"38"
Bounding_Belinda,"72"
Toxic_Tamlyn,"124"
Joyous_Green,"40"
Strix,"80"
Largantua,"176"
Zmey_Gorynych,"60"
Vedrfolnir,"80"
Glazemane,"146"
Cactrot_Veloz,"117"
Warblade_Beak,"32"
Arke,"80"
Bastet,"111"
Skeleton_Scuffler,"60"
Douma_Weapon,"222"
Katashiro_Weapon,"195"
Pyuu_the_Spatemaker,"30"
Bayawak,"73"
Holy_Moly,"234"
Moly,"232"
Dahu,"146"
Picolaton,"80"
Sabotender_Campeador,"118"
Sabotender_Mercenario,"116"
King_Uropygid,"28"
Atkorkamuy,"96"
Sovereign_Behemoth,"148"
Tolba,"145"
Scylla,"175"
Came-cruse,"49"
Orcish_Bloodletter,"23"
Bravo_XS,"62"
Malodorous_Mort,"120"
Mortobello,"120"
Bruteborn_Krushkosh,"23"
Wyvernkin_Dragzagg,"24"
Dragzaggs_Wyvern,"249"
Bonesetter_Medokvok,"26"
Crackshot_Zwogchog,"22"
Chest_OPlenty,"199"
Coffer_OPlenty,"198"
Kutkha,"188"
Kutkhas_Get,"188"
Pha_Groxo_the_Aloof,"57"
Zuu_Feya_the_Impassive,"58"
Xee_Khoyi_the_Shrouded,"59"
Kaa_Xehi_the_Doomsayer,"61"
Ayapec,"100"
Hidhaegg,"15"
Shadowbreath,"53"
Shadowbreath_Defiler,"235"
Fortification_NV80,"44"
Gargouille_Warden,"177"
Azrael,"128"
Hyakume,"128"
Specter_Worm,"170"
Ethniu,"29"
Tethra,"29"
Bakunawa,"96"
Kanavid,"96"
Arcus_Blades,"203"
Celaeno,"62"
Mephitas,"28"
Orientalis_Shadow,"40"
Borealis_Shadow,"37"
Australis_Shadow,"38"
Occidentalis_Shadow,"39"
Carousing_Celine,"125"
Coca,"142"
Sabotender_Bailaor,"116"
Sabotender_Bailarina,"116"
Malleator_Maurok,"59"
Peon_Pounder,"195"
Centurio_XX-I,"1"
Renfred,"1"
Gorattz,"1"
Bompupu,"1"
Wyvernhunter_Bambrox,"243"
Voso,"111"
Bothersome_Chapuli,"241"
Molted_Mantis,"56"
Prosperous_Luckybug,"227"
Transcendent_Scorpion,"59"
Mastop,"221"
Gurgling_Crab,"100"
Famished_Jagil,"93"
Delectable_Orobon,"193"
Faded_Craklaw,"251"
Divagating_Jagil,"93"
Nerrivik,"194"
Krabakarpo,"102"
Insidio,"194"
Pungent_Patricia,"126"
Mischievous_Leafkin,"226"
Morseiu,"246"
Inquisitor_Mortuus,"28"
Jovial_Ahriman,"8"
Wivre_Cragdweller,"252"
Shimmering_Tarichuk,"70"
Tutewehiwehi,"224"
Kurma,"72"
Burgeoning_Flames,"180"
Deranged_Ameretat,"126"
Soulwrenching_Umbril,"5"
Velkk_Sentinel,"216"
Hakawai,"35"
Ironbeak_Inguza,"23"
Podarge,"62"
Mligni-Vorgut,"221"
Calydontis,"40"
Cherti,"104"
Mirka,"147"
Ancestral_Rage,"100"
Chrysoberyl_Jagil,"93"
Lentic_Toad_fished,"191"
Wretched_Poroggo_fished,"19"
Esoteric_Scrivening,"92"
Lion,"9"
Zeid,"194"
Aldo,"218"
Gullinkambi,"83"
Gullin_Baelfyr,"101"
Gullin_Gefyrst,"103"
Gullin_Ungeweder,"102"
Gullin_Byrgen,"100"
Titan_Prime_HTBF,"26"
Mamool_Ja_Isangoma,"91"
Mamool_Ja_Polemicist,"95"
Mamool_Ja_Profligate,"71"
Mamool_Ja_Unseen,"83"
Mamool_Ja_Flamerearer,"80"
Scorched-snout_Wyvern,"24"
Odin_Prime,"37"
Hawkertrap_RSA,"65"
Gyre-Carlin_PX,"73"
Barnacled_Orobon,"193"
Truculent_Mantis,"56"
Bastion_Gate,"77"
Qiqirn_Mine_AZ,"254"
City_Gate,"77"
Sagelord_Molaal_Ja_M,"90"
Poisonhand_Gnadgad_S,"1"
Yagudo_Votary_G,"68"
Yagudo_Theologist_G,"72"
Old_Quadav_G,"134"
Heliodor_Quadav_G,"149"
Orcish_Cursemaker_G,"109"
Orcish_Fighter_G,"102"
Orcish_Chasseur_G,"101"
Yagudo_Priest_G,"71"
Yagudo_Condottiere_G,"75"
Warder_of_Fortitude,"145"
Bia,"15"
Ruea,"14"
Khon,"54"
Met,"45"
Wasserspeier,"118"
Tenodera,"47"
Duke_Vepar,"114"
Duke_Vepars_Gnat,"220"
Virava,"115"
Viravas_Rafflesia,"234"
Ark_Angels_Gnat,"220"
Ark_Angels_Wyvern_ER,"12"
Puca,"239"
Sunderclaw,"100"
Quagmire_Pugil,"92"
Capricornus,"93"
Yacumama,"96"
Krabkatoa,"102"
Yilbegan,"126"
Globster,"36"
Ground_Guzzler,"168"
Lamprey_Lord,"21"
Shoggoth,"128"
Blobdingnag,"37"
Septic_Boil,"38"
Raker_Bee,"152"
Rummager_Beetle,"16"
Jyeshtha,"28"
Farruca_Fly,"192"
Orcus,"166"
Gorehound,"108"
Gjenganger,"112"
Erebus,"60"
Feuerunke,"64"
Lord_Ruthven,"54"
Prickly_Sheep,"84"
Void_Hare,"12"
Chesma,"111"
Tammuz,"88"
Dawon,"82"
Aither,"10"
Pruina,"9"
Deorc,"15"
Beorht,"14"
Eorthe,"11"
Thunor,"13"
Puretos,"8"
Lacus,"12"
Skuld,"238"
Urd,"238"
Verthandi,"239"
Omhpemde_nodive,"127"
Soldier_Crawler,"140"
Rumble_Crawler,"140"
Sapphirine_Quadav_LITD,"159"
Sapphire_Quadav_LITD,"159"
Excaliace,"5"
Ixzdei_RDM,"134"
Hastatus_XIII-XXV,"239"
Ramuh_Prime_ASA,"30"
Titan_Prime_ASA,"26"
Ifrit_Prime_ASA,"25"
Leviathan_Prime_ASA,"27"
Garuda_Prime_ASA,"28"
Shiva_Prime_ASA,"29"
Pet_Siren,"30"
Robber_Crab_past,"100"
Garuda_Prime_TSTBW,"28"
Ramuh_Prime_TSTBL,"30"
Shiva_Prime_TSTBI,"29"
Ifrit_Prime_TSTBF,"25"
Titan_Prime_TSTBE,"26"
Leviathan_Prime_TSTBW,"27"
Armoury_Crate,"192"
Hundredfaced_clone,"83"
Quasilumin,"21"
Locus_Hati,"108"
Locus_Spartoi_Sorcerer,"52"
Locus_Spartoi_Warrior,"60"
Locus_Ghost_Crab,"149"
Locus_Bight_Rarab,"13"
Locus_Camelopard,"76"
Locus_Hypnos_Eft,"69"
Mystic_Avatar,"25"
Mystic_Avatar,"29"
Mystic_Avatar,"28"
Mystic_Avatar,"26"
Mystic_Avatar,"30"
Mystic_Avatar,"27"
Garrison,"183"
Magicked_Bones_dagger,"72"
Vasiliceratops,"185"
Bozzetto_Breadwinner,"180"
